,Well Name,Depth,GR,ILD,ILD_log10,NPHI,RHOB,PORD,PORDIFF,BVW,Facies
986,AMMY196,1940.28,12.9735,12.367,1.09226436078835,0.0486,2.6363,0.045776300000000006,0.0028236999999999997,0.044961192757853,6
987,AMMY196,1940.78,13.546,13.145999999999999,1.11879362794435,0.0459,2.6317,0.048633499999999996,-0.0027335000000000003,0.04360870502681,6
988,AMMY196,1941.28,14.3444,13.887,1.14260843550247,0.0466,2.6343,0.0470186,-0.0004186,0.042429292161163,6
989,AMMY196,1941.78,15.0296,14.38,1.1577588860468602,0.0482,2.6042,0.06571439999999999,-0.0175144,0.041695632027597,4
990,AMMY196,1942.28,15.2515,14.792,1.1700268981511202,0.0505,2.5969,0.0702485,-0.019748500000000002,0.041110859371311,4
991,AMMY196,1942.78,15.1755,14.767999999999999,1.16932168368184,0.0537,2.6075,0.0636645,-0.0099645,0.04114425116729,4
992,AMMY196,1943.28,15.1673,14.594000000000001,1.16417434191665,0.0583,2.6088,0.0628572,-0.0045572,0.04138879985196799,4
993,AMMY196,1943.78,15.2137,14.24,1.15350998930084,0.064,2.6008,0.06782610000000001,-0.0038260999999999994,0.041900095197124995,4
994,AMMY196,1944.28,15.1126,13.834000000000001,1.14094777134266,0.07,2.5902,0.07441,-0.00441,0.042510490758052,4
995,AMMY196,1944.78,15.1201,13.243,1.1219863790508402,0.0751,2.5847,0.07782599999999999,-0.002726,0.043448702808376004,4
996,AMMY196,1945.28,15.807,12.606,1.1005773027896,0.0786,2.5837,0.0784472,0.0001528,0.044532938500113,4
997,AMMY196,1945.78,17.1075,12.078,1.0819950252723,0.0808,2.5877,0.07596280000000001,0.0048372,0.045495924202718,4
998,AMMY196,1946.28,18.66,11.600999999999999,1.06449542679273,0.0821,2.6086,0.06298139999999999,0.0191186,0.046421833646279005,4
999,AMMY196,1946.78,19.9363,11.34,1.05461305455689,0.0826,2.6499,0.0373292,0.0452708,0.046953014151584004,6
1000,AMMY196,1947.28,19.7213,11.190999999999999,1.0488688957399301,0.0825,2.6588,0.0318013,0.0506987,0.047264553164941,6
1001,AMMY196,1947.78,18.2175,11.134,1.0466512169709201,0.0819,2.6533,0.0352174,0.0466826,0.047385383067686,6
1002,AMMY196,1948.28,16.819000000000003,11.144,1.04704110341591,0.081,2.6377,0.044906800000000004,0.0360932,0.047364117804726,6
1003,AMMY196,1948.78,15.9503,10.972000000000001,1.04028579893249,0.0803,2.6282,0.0508074,0.029492599999999997,0.047733920434464,6
1004,AMMY196,1949.28,15.6534,10.669,1.0281237151288398,0.08,2.6024,0.0668323,0.013167700000000003,0.04840699760174201,4
1005,AMMY196,1949.78,15.8258,10.417,1.0177426641615,0.0804,2.5863,0.0768324,0.0035676,0.04898901103775799,4
1006,AMMY196,1950.28,16.2509,10.207,1.00889811477094,0.0813,2.5845,0.0779503,0.0033497,0.04949039806207799,4
1007,AMMY196,1950.78,16.6412,10.07,1.00302947055362,0.0822,2.5824,0.07925460000000001,0.0029454,0.04982591342324599,4
1008,AMMY196,1951.28,16.2321,10.006,1.00026049854739,0.0828,2.5627,0.0914907,-0.0086907,0.049985006746627,4
1009,AMMY196,1951.78,15.0786,10.002,1.00008685021165,0.0824,2.568,0.08819869999999999,-0.0057986999999999995,0.049995000749875,4
1010,AMMY196,1952.28,14.0574,10.062000000000001,1.00268431298973,0.0807,2.6026,0.066708,0.013992,0.049845717046214995,4
1011,AMMY196,1952.78,13.4058,10.17,1.00732095292274,0.0771,2.6258,0.052298199999999996,0.0248018,0.049580343109061,6
1012,AMMY196,1953.28,13.0246,10.369000000000002,1.01573687447745,0.0725,2.6422,0.042111800000000005,0.0303882,0.049102269667385005,6
1013,AMMY196,1953.78,12.8749,10.589,1.02485494830502,0.0685,2.6454,0.0401242,0.0283758,0.048589511200818995,6
1014,AMMY196,1954.28,13.19,10.852,1.03550978508956,0.0658,2.6515,0.036335400000000004,0.029464599999999997,0.047997112580558,6
1015,AMMY196,1954.78,13.9724,11.13,1.04649516433471,0.0649,2.6496,0.0375155,0.027384500000000003,0.047393897196417005,6
1016,AMMY196,1955.28,15.0933,11.453,1.05891926071888,0.0647,2.6289,0.0503726,0.0143274,0.04672081112218401,6
1017,AMMY196,1955.78,16.3894,11.78,1.0711452904510799,0.0641,2.6019,0.0671428,-0.0030428,0.04606778794979701,4
1018,AMMY196,1956.28,16.8581,12.085999999999999,1.08228258991244,0.0635,2.5893,0.07496900000000001,-0.011469,0.045480864313460004,4
1019,AMMY196,1956.78,16.3354,12.349,1.09163179062681,0.064,2.5893,0.07496900000000001,-0.010969,0.044993948720818,4
1020,AMMY196,1957.28,15.6201,12.173,1.0853976220169699,0.0658,2.5867,0.0765839,-0.010783899999999999,0.04531804781740701,4
1021,AMMY196,1957.78,15.0489,12.002,1.07925362243008,0.0683,2.5872,0.0762733,-0.007973300000000001,0.04563974330527999,4
1022,AMMY196,1958.28,15.194,11.86,1.07408468902824,0.0705,2.5839,0.078323,-0.007823,0.04591215308621299,4
1023,AMMY196,1958.78,16.0996,11.741,1.06970508805185,0.0714,2.5886,0.0754038,-0.0040038,0.046144236047404995,4
1024,AMMY196,1959.28,16.8219,11.927999999999999,1.0765676304449399,0.0707,2.6046,0.0654659,0.0052341,0.045781096383220005,4
1025,AMMY196,1959.78,17.083,12.117,1.08339510788965,0.0684,2.6193,0.056335500000000004,0.012064499999999999,0.045422648182337,6
1026,AMMY196,1960.28,16.8518,12.323,1.0907164484810998,0.0647,2.6276,0.051180199999999995,0.013519799999999998,0.045041389533167,6
1027,AMMY196,1960.78,16.1438,12.533,1.09805503966924,0.0613,2.6189999999999998,0.05652180000000001,0.0047782,0.04466244398258401,6
1028,AMMY196,1961.28,15.3805,12.675999999999998,1.10298223051826,0.0584,2.6096,0.0623602,-0.0039602,0.044409807336818,4
1029,AMMY196,1961.78,14.7546,12.805,1.10737958280445,0.0568,2.6076,0.06360249999999999,-0.0068025,0.044185544677572,4
1030,AMMY196,1962.28,13.5035,12.796,1.10707423141207,0.0562,2.6148,0.0591304,-0.0029304,0.04420108078268,4
1031,AMMY196,1962.78,11.488,12.716,1.10435051924274,0.0556,2.6246,0.05304349999999999,0.0025565,0.044339903614377,6
1032,AMMY196,1963.28,9.9447,12.489,1.09652766560644,0.0545,2.6306,0.0493168,0.0051832,0.044741049944812004,6
1033,AMMY196,1963.78,9.2355,12.18,1.08564728829686,0.0545,2.6252,0.05267080000000001,0.0018292000000000002,0.045305023518297,4
1034,AMMY196,1964.28,9.0239,11.95,1.07736790528416,0.0561,2.6195,0.056211199999999996,-0.0001112,0.045738935374635005,4
1035,AMMY196,1964.78,9.2184,11.776,1.07099779699342,0.0593,2.6239,0.0534783,0.0058217,0.046075611298405,4
1036,AMMY196,1965.28,10.3804,11.567,1.06322073558199,0.064,2.6284,0.0506832,0.0133168,0.046490009672991,6
1037,AMMY196,1965.78,12.4074,11.293,1.0528093281405602,0.0696,2.6349,0.0466459,0.022954099999999998,0.04705061887732799,6
1038,AMMY196,1966.28,14.4437,11.017000000000001,1.04206334943216,0.0754,2.6525,0.035714300000000004,0.0396857,0.047636333779020996,6
1039,AMMY196,1966.78,15.8073,10.727,1.03047828062241,0.0797,2.6571,0.032857199999999996,0.046842800000000004,0.048275953913912,6
1040,AMMY196,1967.28,15.6532,10.457,1.01940710801888,0.0819,2.6318,0.0485715,0.033328500000000004,0.04889522515479099,6
1041,AMMY196,1967.78,14.593,10.232000000000001,1.0099605314706,0.0826,2.6083,0.06316770000000001,0.0194323,0.04942990076779401,6
1042,AMMY196,1968.28,14.2373,10.008,1.00034729668536,0.0822,2.5981,0.06950310000000001,0.012696899999999999,0.049980011992005996,4
1043,AMMY196,1968.78,14.5757,9.775,0.9901167660679041,0.0815,2.6102,0.0619876,0.019512400000000003,0.050572173742417,6
1044,AMMY196,1969.28,14.6451,9.575,0.9811387826406601,0.0811,2.6329,0.04788819999999999,0.03321180000000001,0.05109761303076,6
1045,AMMY196,1969.78,14.2141,9.498,0.9776321652459999,0.0809,2.6555,0.033851,0.047049,0.05130431834308499,6
1046,AMMY196,1970.28,13.347000000000001,9.419,0.974004796897415,0.0811,2.6343,0.0470186,0.034081400000000005,0.051519021500686,6
1047,AMMY196,1970.78,12.4942,9.324,0.9696022648485391,0.0814,2.612,0.0608696,0.0205304,0.051780813833433,6
1048,AMMY196,1971.28,12.6569,9.207,0.964118143151485,0.0815,2.6010000000000004,0.0677018,0.0137982,0.052108783290059996,4
1049,AMMY196,1971.78,13.5937,8.96,0.9523080096621249,0.0806,2.6052,0.0650931,0.015506899999999999,0.052822140920532,6
1050,AMMY196,1972.28,14.1102,8.679,0.938469688367645,0.0778,2.6296,0.0499379,0.027862099999999997,0.053670440546925005,6
1051,AMMY196,1972.78,14.0283,8.15,0.9111576087399771,0.0744,2.6413,0.0426708,0.031729200000000006,0.055384877562170996,6
1052,AMMY196,1973.28,13.714,7.654,0.88388845788848,0.0745,2.6260000000000003,0.052174,0.022326,0.057151255495426,6
1053,AMMY196,1973.78,13.3495,7.18,0.8561244442423,0.0803,2.5969,0.0702485,0.0100515,0.059007577059373,4
1054,AMMY196,1974.28,13.3169,6.736000000000001,0.828402078491593,0.0891,2.5705,0.086646,0.002454,0.060921272353572,4
1055,AMMY196,1974.78,13.6872,6.487,0.812043897930227,0.0961,2.55,0.09937889999999999,-0.0032789,0.062079477843265,4
1056,AMMY196,1975.28,14.3745,6.247000000000001,0.795671505946022,0.0992,2.5405,0.10527950000000001,-0.0060795,0.06326073760273901,4
1057,AMMY196,1975.78,15.2934,6.561,0.8169700377572992,0.0976,2.573,0.08509320000000001,0.0125068,0.061728395061727996,4
1058,AMMY196,1976.28,16.1604,6.9879999999999995,0.844352896310893,0.0925,2.6542,0.0346583,0.05784169999999999,0.05981272050373901,6
1059,AMMY196,1976.78,16.8884,7.984,0.902220528279315,0.0876,2.6916,0.0114285,0.0761715,0.055957685129480995,6
1060,AMMY196,1977.28,16.8111,9.14,0.9609461957338309,0.0842,2.7016,0.0052173,0.0789827,0.05229942408191299,6
1061,AMMY196,1977.78,15.8122,10.413,1.0175758683910698,0.0819,2.6939,0.009999899999999999,0.07190010000000001,0.048998419336488,6
1062,AMMY196,1978.28,15.4238,12.167,1.08518350805278,0.0802,2.6883,0.013478299999999999,0.0667217,0.045329220447190004,6
1063,AMMY196,1978.78,16.0699,13.869000000000002,1.1420451481577398,0.0785,2.6758,0.0212422,0.0572578,0.042456816842722,6
1064,AMMY196,1979.28,17.1488,15.799000000000001,1.19862959909202,0.0762,2.6665,0.027018599999999997,0.0491814,0.039779123061713995,6
1065,AMMY196,1979.78,18.4296,17.924,1.2534349352410101,0.0732,2.6665,0.027018599999999997,0.046181400000000004,0.037346726112876,6
1066,AMMY196,1980.28,19.2134,18.483,1.2667724635130702,0.0694,2.6702,0.0247204,0.0446796,0.036777632819705,6
1067,AMMY196,1980.78,19.287,19.019000000000002,1.2791876784321499,0.0636,2.6682,0.025962700000000002,0.037637300000000005,0.03625568919060201,6
1068,AMMY196,1981.28,19.3059,18.584,1.26913919679218,0.0555,2.6630000000000003,0.0291925,0.026307499999999998,0.036677557442858,6
1069,AMMY196,1981.78,19.5255,18.16,1.25911584418507,0.0483,2.6553,0.0339752,0.014324799999999999,0.03710326107472,6
1070,AMMY196,1982.28,19.3675,17.357,1.2394746634651799,0.0447,2.6459,0.039813699999999994,0.0048863,0.037951825684227995,6
1071,AMMY196,1982.78,18.5627,16.549,1.21877175596049,0.0463,2.6348,0.046708099999999995,-0.00040810000000000005,0.038867277972567005,6
1072,AMMY196,1983.28,17.4676,15.467,1.1894060855292299,0.0528,2.6198,0.05602480000000001,-0.0032248000000000003,0.04020378682829,6
1073,AMMY196,1983.78,16.3321,14.425,1.15911582182777,0.0623,2.5989999999999998,0.06894410000000001,-0.0066441,0.041630544712181,4
1074,AMMY196,1984.28,15.135,12.918,1.1111952802071299,0.0712,2.5771,0.0825466,-0.0113466,0.043991864017177994,4
1075,AMMY196,1984.78,13.8418,11.642000000000001,1.06602759494886,0.0772,2.5858,0.0771429,5.7100000000000006e-05,0.046340018929715995,4
1076,AMMY196,1985.28,13.2407,10.777000000000001,1.03249788285711,0.081,2.5837,0.0784472,0.0025528,0.048163835331797,4
1077,AMMY196,1985.78,13.7633,10.164,1.00706465637833,0.083,2.5912,0.0737887,0.009211200000000001,0.049594975053635006,4
1078,AMMY196,1986.28,14.3687,10.047,1.00203640225953,0.0817,2.6089,0.062795,0.018905,0.04988291257190901,6
1079,AMMY196,1986.78,14.3414,10.086,1.00371896382311,0.0776,2.6191,0.0564596,0.021140400000000004,0.04978637688583701,6
1080,AMMY196,1987.28,14.0069,10.679,1.0285305865113301,0.0721,2.6375,0.045031,0.027069,0.04838432771916999,6
1081,AMMY196,1987.78,13.6912,11.33,1.0542299098634,0.0661,2.638,0.044720499999999996,0.0213795,0.04697373024090099,6
1082,AMMY196,1988.28,13.7209,12.296,1.0897638544916899,0.0612,2.6272,0.05142859999999999,0.0097714,0.045090814169255,6
1083,AMMY196,1988.78,14.4008,13.345,1.12531857812353,0.0579,2.6172,0.057639800000000005,0.0002602,0.043282338306657,4
1084,AMMY196,1989.28,15.4504,14.38,1.1577588860468602,0.0561,2.6131,0.060186300000000005,-0.0040863,0.041695632027597,4
1085,AMMY196,1989.78,16.4647,15.488,1.1899953399643202,0.0558,2.6186,0.056770299999999996,-0.0009702999999999999,0.040176521658327004,6
1086,AMMY196,1990.28,17.1638,16.230999999999998,1.21034527775002,0.057,2.6328,0.0479502,0.009049799999999998,0.039246177657491,6
1087,AMMY196,1990.78,17.3222,16.882,1.22742389593366,0.0595,2.6476,0.0387578,0.0207422,0.038482037313919,6
1088,AMMY196,1991.28,17.1278,16.276,1.21154768118125,0.0635,2.6489999999999996,0.0378882,0.0256118,0.039191886050177004,6
1089,AMMY196,1991.78,16.8885,15.362,1.18644776077492,0.0694,2.6292,0.0501863,0.0192137,0.040340950244534,6
1090,AMMY196,1992.28,16.7944,14.165999999999999,1.1512472374623701,0.0773,2.61,0.062111900000000005,0.0151881,0.042009390988727996,4
1091,AMMY196,1992.78,17.0369,12.98,1.1132746924643502,0.0867,2.5871,0.0763354,0.0103646,0.043886672938755,4
1092,AMMY196,1993.28,17.3328,11.966,1.07794899850603,0.0954,2.5647,0.0902485,0.0051515,0.045708345880910994,4
1093,AMMY196,1993.78,17.0825,11.050999999999998,1.04340157891088,0.1002,2.5633,0.09111810000000001,0.0090819,0.047562997292316,4
1094,AMMY196,1994.28,16.4284,10.460999999999999,1.01957320209564,0.1001,2.5771,0.0825466,0.017553400000000004,0.048885876163280995,5
1095,AMMY196,1994.78,15.9162,10.009,1.00039068924991,0.0945,2.6012,0.0675776,0.0269224,0.049977515176117995,5
1096,AMMY196,1995.28,15.6304,9.806000000000001,0.991491888910159,0.0852,2.6275,0.0512422,0.0339578,0.050492172805127994,6
1097,AMMY196,1995.78,15.4719,9.77,0.9898945637187729,0.0801,2.6528,0.0355279,0.0445721,0.050585112766230005,6
1098,AMMY196,1996.28,15.423,10.014,1.00060758706289,0.0774,2.6647,0.028136599999999998,0.0492634,0.049965036707178,6
1099,AMMY196,1996.78,15.5478,10.491,1.02081688702891,0.073,2.6663,0.027142799999999998,0.045857199999999994,0.048815929244978,6
